date,px_last,px_high,px_low,px_close_1d,volume,aja
2023-08-03,30010,30300,29760,30300,3135,26039.09375
2023-08-04,30300,30300,30300,30300,0,26039.09375
2023-08-07,30300,30300,30300,30300,0,26039.09375
2023-08-08,30370,30500,30370,30500,2015,26210.970703125
2023-08-09,30000,30000,29500,29500,8167,25351.59765625
2023-08-10,29310,29780,29000,29780,10362,25592.22265625
2023-08-11,29500,29800,29500,29510,116396330,25360.189453125
2023-08-14,29150,29150,28220,29000,4377,24921.904296875
2023-08-15,29620,29620,29620,29620,837,25454.720703125
2023-08-16,29600,29600,29600,29600,1005,25437.53125
2023-08-17,28540,28540,28540,28540,1011,24526.591796875
2023-08-18,29450,29450,29450,29450,750,25308.630859375
2023-08-21,29450,29450,29450,29450,0,25308.630859375
2023-08-22,29450,29450,29450,29450,397,25308.630859375
2023-08-23,29030,29030,29030,29030,551,24947.69140625
2023-08-24,28260,28260,28200,28200,4812,24234.40625
2023-08-25,28000,28010,28000,28010,3591,24071.123046875
2023-08-28,28003.330078125,28003.330078125,28003.330078125,28003.330078125,201,24291.74609375
2023-08-29,27020,27130,27020,27120,3373,23525.49609375
2023-08-30,27030,27030,26520,26520,7601,23005.015625
2023-08-31,26520,26720,25650,25650,6234,22250.33203125
2023-09-01,25790,26970,25710,26500,12223,22987.673828125
2023-09-04,26120,26810,26100,26810,3998,23256.583984375
2023-09-05,26780,26780,25710,25710,5896,22302.376953125
2023-09-06,25710,25710,25250,25250,13736,21903.33984375
2023-09-07,25900,25900,24670,24990,8090,21677.8046875
2023-09-08,24990,25870,24990,25600,3061,22206.9609375
2023-09-11,25900,27500,25610,25900,11133,22467.19140625
2023-09-12,25510,26000,25500,26000,8490,22553.94140625
2023-09-13,25350,25350,24560,24560,63960,21304.796875
2023-09-14,24600,25500,24600,24600,254169,21339.505859375
2023-09-15,25000,25160,24800,24980,158150,21669.130859375
2023-09-18,25420,27450,25420,25520,5732,22137.5625
2023-09-19,25200,25200,24750,24750,31923,21469.61328125
2023-09-20,25490,25490,25000,25000,4263,21686.484375
2023-09-21,25000,25200,25000,25000,8460,21686.484375
2023-09-22,25000,25000,25000,25000,8093,21686.484375
2023-09-25,25690,25690,25300,25380,2495,22016.109375
2023-09-26,25380,25380,25000,25000,2681,21911.818359375
2023-09-27,25000,25000,25000,25000,1657,21911.818359375
2023-09-28,24990,25650,24990,25650,4724,22481.525390625
2023-09-29,25650,25650,25200,25200,7231,22087.107421875
2023-10-02,25476.3203125,25476.3203125,25476.3203125,25476.3203125,585,22329.298828125
2023-10-03,25220,25220,25000,25000,7727,21911.818359375
2023-10-04,25030,25080,25030,25080,2097,21981.9296875
2023-10-05,25090,25090,25090,25090,2038,21990.6953125
2023-10-06,25000.240234375,25000.240234375,25000.240234375,25000.240234375,1105,21912.0234375
2023-10-09,25090,25090,25090,25090,1732,21990.6953125
2023-10-10,25262.69921875,25262.69921875,25262.69921875,25262.69921875,274,22142.0625
2023-10-11,25110,25110,25110,25110,1642,22008.2265625
2023-10-12,25490,25490,25490,25490,1323,22341.28515625
2023-10-13,25490,25490,25490,25490,1183,22341.28515625
2023-10-16,25490,25490,25490,25490,0,22341.28515625
2023-10-17,25500,25510,25500,25510,2069,22358.814453125
2023-10-18,25900,25900,25900,25900,2033,22700.638671875
2023-10-19,25970,25980,25900,25900,3526,22700.638671875
2023-10-20,25500,25500,25500,25500,2528,22350.05859375
2023-10-23,25510,25510,25260,25260,4726,22139.69921875
2023-10-24,25500,25500,25480,25480,1668,22332.521484375
2023-10-25,24950,24950,24950,24950,2478,21867.9921875
2023-10-26,24950,24950,24950,24950,1662,22099.17578125
2023-10-27,25000,25000,25000,25000,1123,22143.45703125
2023-10-30,25100,25100,25000,25000,7298,22143.45703125
2023-10-31,24900,24900,24870,24900,4348,22054.8828125
2023-11-01,24910,25000,24900,25000,3738,22143.45703125
2023-11-02,24900,24900,24900,24900,1278,22054.8828125
2023-11-03,24900,24900,24760,24760,4812,21930.876953125
2023-11-06,24760,24760,24760,24760,0,21930.876953125
2023-11-07,24700,24700,24580,24580,3001,21771.4453125
2023-11-08,24580,24580,24580,24580,1320,21771.4453125
2023-11-09,24580,24600,24580,24600,2978,21789.162109375
2023-11-10,24640,24780,24640,24780,2169,21948.591796875
2023-11-13,24780,24780,24780,24780,0,21948.591796875
2023-11-14,24780,24780,24780,24780,1126,21948.591796875
2023-11-15,24400,24400,24400,24400,1183,21612.017578125
2023-11-16,24300,24300,24300,24300,1908,21523.4375
2023-11-17,24400,24400,23900,23960,11042,21222.29296875
2023-11-20,23900,24000,23900,24000,8983,21257.716796875
2023-11-21,23980,24000,23940,24000,13518,21257.716796875
2023-11-22,24000,24000,23980,24000,8773,21257.716796875
2023-11-23,24000,24000,24000,24000,2498,21257.716796875
2023-11-24,24320,24320,24320,24320,1810,21541.154296875
2023-11-27,24000,24000,24000,24000,2049,21488.328125
2023-11-28,24000,24000,24000,24000,2798,21488.328125
2023-11-29,24500,24500,24500,24500,7069,21936.001953125
2023-11-30,24500,24500,24480,24480,2266,21918.09765625
2023-12-01,24460,24460,24460,24460,1529,21900.19140625
2023-12-04,24100,24100,24100,24100,3721,21577.865234375
2023-12-05,24100,24100,24100,24100,1691,21577.865234375
2023-12-06,24000,24000,23980,24000,3745,21488.328125
2023-12-07,24000,24000,24000,24000,330,21488.328125
2023-12-08,24000,24000,24000,24000,0,21488.328125
2023-12-11,24000,24120,24000,24000,6289,21488.328125
2023-12-12,24000,24500,24000,24500,5153,21936.001953125
2023-12-13,24500,24500,24480,24500,7266,21936.001953125
2023-12-14,24020,24020,24020,24020,4217,21506.236328125
2023-12-15,24500,24520,24500,24520,2602,21953.91015625
2023-12-18,24520,24520,24520,24520,584,21953.91015625
2023-12-19,24920,25660,24920,25660,13657,22974.60546875
2023-12-20,25900,27500,25900,27500,27950,24622.046875
2023-12-21,28000,28040,26500,26500,9475,23726.69921875
2023-12-22,26500,26500,26500,26500,2318,23726.69921875
2023-12-25,26500,26500,26500,26500,0,23726.69921875
2023-12-26,26500,27500,26500,27500,3759,24866.962890625
2023-12-27,27600,27600,27580,27580,2002,24939.298828125
2023-12-28,27480,27480,27460,27460,3639,24830.79296875
2023-12-29,27460,27460,27460,27460,0,24830.79296875
2024-01-01,27460,27460,27460,27460,0,24830.79296875
2024-01-02,28440,28440,28300,28300,1943,25590.365234375
2024-01-03,28340,28340,28300,28300,4112,25590.365234375
2024-01-04,28440,29200,28440,28900,11647,26132.912109375
2024-01-05,28920,29460,28920,29440,11216,26621.2109375
2024-01-08,29440,29440,29440,29440,0,26621.2109375
2024-01-09,29300,29300,28720,28720,5559,25970.1484375
2024-01-10,29300,29460,29000,29000,5529,26223.341796875
2024-01-11,29400,29400,29400,29400,2363,26585.0390625
2024-01-12,29280,29400,29080,29400,8786,26585.0390625
2024-01-15,29400,29400,29400,29400,284,26585.0390625
2024-01-16,29400,29620,29400,29620,13214,26783.974609375
2024-01-17,29620,29700,29620,29700,5941,26856.31640625
2024-01-18,29920,29980,29920,29920,6304,27055.25
2024-01-19,29920,29920,29860,29860,2566,27000.994140625
2024-01-22,29860,29860,29860,29860,0,27000.994140625
2024-01-23,30000,30280,30000,30280,7490,27380.78515625
2024-01-24,30280,30280,30280,30280,0,27380.78515625
2024-01-25,30280,30280,30280,30280,0,27380.78515625
2024-01-26,30280,30280,30280,30280,0,27618.84375
2024-01-29,30780,30780,30780,30780,813,28074.90625
2024-01-30,30020,31860,30000,31860,9419,29059.986328125
2024-01-31,31800,31800,31800,31800,1941,29005.259765625
2024-02-01,31760,31760,31680,31680,2172,28895.80859375
2024-02-02,31680,31680,31680,31680,849,28895.80859375
2024-02-05,31660,31660,31660,31660,1377,28877.560546875
2024-02-06,31660,31660,31000,31000,3848,28275.5703125
2024-02-07,31760,31760,31760,31760,2349,28968.775390625
2024-02-08,31980,32760,31980,32760,6343,29880.888671875
2024-02-09,31100,31100,31100,31100,614,28366.779296875
2024-02-12,31520,31520,31120,31520,1784,28749.8671875
2024-02-13,31500,31500,31500,31500,1178,28731.62890625
2024-02-14,30860,31500,30500,31500,8648,28731.62890625
2024-02-15,31500,31500,31500,31500,4685,28731.62890625
2024-02-16,31500,31500,31500,31500,1013,28731.62890625
2024-02-19,30600,30600,30000,30000,6351,27363.4453125
2024-02-20,31140,32000,30800,31520,10107,28749.8671875
2024-02-21,32000,33480,31500,33480,24673,30537.615234375
2024-02-22,32020,33460,31900,33000,9978,30099.796875
2024-02-23,32280,33000,32020,32780,4484,29899.1328125
2024-02-26,31980,32500,31980,32000,30427,29421.951171875
2024-02-27,31920,32100,31900,31900,8930,29330
2024-02-28,31900,31900,31900,31900,403,29330
2024-02-29,31600,32480,31600,32480,219036,29863.2734375
2024-03-01,32000,32480,32000,32480,30353,29863.2734375
2024-03-04,31520,32360,31520,32360,2025,29752.939453125
2024-03-05,32360,32640,32360,32640,10181,30010.384765625
2024-03-06,32560,32560,32560,32560,4751,29936.830078125
2024-03-07,32000,32380,31980,32380,6594,29771.33203125
2024-03-08,31640,32000,31640,32000,1548,29421.951171875
2024-03-11,32000,32000,32000,32000,50,29421.951171875
2024-03-12,31800,31800,31300,31300,1397,28778.33984375
2024-03-13,29600,30960,28600,30860,7297,28373.791015625
2024-03-14,30200,30200,29440,29900,1804,27491.12890625
2024-03-15,29400,29800,27500,27500,37916,25284.48828125
2024-03-18,28040,28040,27500,27500,46581,25284.48828125
2024-03-19,27600,27600,27400,27500,10302,25284.48828125
2024-03-20,27500,27500,26820,26820,19863,24659.271484375
2024-03-21,27000,27000,26880,27000,21710,24824.76953125
2024-03-22,27000,27680,26820,27000,32076,24936.515625
2024-03-25,27000,27000,27000,27000,0,24936.515625
2024-03-26,26540,27000,26540,26900,4711,24844.158203125
2024-03-27,26980,27020,26980,27000,13340,24936.515625
2024-03-28,27000,27000,27000,27000,0,24936.515625
2024-03-29,27000,27000,27000,27000,0,24936.515625
2024-04-01,27000,27000,26600,26600,16470,24567.0859375
2024-04-02,26600,27000,26900,27000,28216,24936.515625
2024-04-03,27000,27500,27100,27460,6518,25361.36328125
2024-04-04,27460,28580,27760,28300,31171,26137.16796875
2024-04-05,28300,28300,28100,28100,15739,25952.44921875
2024-04-08,28100,28200,27800,28200,247503,26044.806640625
2024-04-09,27800,28600,28420,28500,100391,26321.8828125
2024-04-10,28500,30000,28500,29860,25417,27577.94140625
2024-04-11,29860,29600,29000,29600,100396,27337.810546875
2024-04-12,29600,29800,29000,29000,22899,26783.669921875
2024-04-15,29000,28800,27840,28500,7271,26321.8828125
2024-04-16,28500,28880,28500,28880,4277,26672.84375
2024-04-17,28880,28740,28100,28500,17613,26321.8828125
2024-04-18,28500,28480,27900,27900,7782,25767.740234375
2024-04-19,27900,29480,27900,28780,13556,26580.478515625
2024-04-22,28780,28780,28120,28200,8866,26044.806640625
2024-04-23,28200,28040,28040,28040,2952,25897.03515625
2024-04-24,28040,28100,27860,27860,8099,25730.79296875
2024-04-25,27860,27900,27500,27600,15583,25601.861328125
2024-04-26,27600,28360,28100,28260,9755,26214.07421875
2024-04-29,28260,28500,28500,28500,4485,26436.69921875
2024-04-30,28500,28500,28300,28300,11358,26251.181640625
2024-05-01,,,,,,
2024-05-02,28300,28480,28300,28460,3213,26399.59765625
2024-05-03,32480,32360,31520,32360,2025,30017.251953125
2024-05-06,28500,28380,28100,28380,2882,26325.38671875
2024-05-07,28380,28340,28300,28300,15146,26251.181640625
2024-05-08,28300,28300,28100,28300,4286,26251.181640625
2024-05-09,28300,28280,28020,28060,4639,26028.55859375
2024-05-10,28060,28300,28060,28300,6240,26251.181640625
2024-05-13,,,,,,
2024-05-14,28300,28380,28240,28300,6843,26251.181640625
2024-05-15,28300,28300,28260,28280,23053,26232.626953125
2024-05-16,28280,28380,28100,28300,21634,26251.181640625
2024-05-17,28300,28300,28300,28300,16504,26251.181640625
2024-05-20,28300,28360,28100,28100,19743,26065.658203125
2024-05-21,28100,28280,28060,28280,3365,26232.626953125
2024-05-22,28280,28160,28000,28160,23176,26121.314453125
2024-05-23,28160,28160,28160,28160,0,26121.314453125
2024-05-24,27900,28260,27800,28100,4079,26065.658203125
2024-05-27,28100,27700,27700,27700,5569,25694.6171875
2024-05-28,27700,27700,27700,27700,682,25807.353515625
2024-05-29,27700,27720,27580,27580,2124,25695.55078125
2024-05-30,27580,28000,27980,27980,6666,26068.21875
2024-05-31,27980,28180,27000,27540,60008,25658.28515625
2024-06-03,,,,,,
2024-06-04,27540,27640,27640,27640,1424,25751.44921875
2024-06-05,27640,27880,27020,27240,20433,25378.78125
2024-06-06,27240,28000,27640,27640,3180,25751.44921875
2024-06-07,27640,27800,27520,27520,16341,25639.650390625
2024-06-10,,,,,,
2024-06-11,27520,27800,27060,27800,22439,25900.513671875
2024-06-12,27800,27800,27000,27800,13922,25900.513671875
2024-06-13,27800,27680,27480,27500,18621,25621.015625
2024-06-14,27500,27800,27000,27000,25800,25155.17578125
2024-06-17,27000,27460,27040,27460,3647,25583.748046875
2024-06-18,27460,27440,27340,27400,5040,25527.84765625
2024-06-19,27400,27120,27000,27000,4884,25155.17578125
2024-06-20,27000,27220,27000,27000,3562,25155.17578125
2024-06-21,27000,27020,26000,26000,51371,24223.5078125
2024-06-24,26000,27100,26500,26500,12735,24689.337890625
2024-06-25,26500,27000,26400,26600,12306,24896.18359375
2024-06-26,26600,26600,26600,26600,803,24896.18359375
2024-06-27,26600,26600,26600,26600,525,24896.18359375
2024-06-28,26600,26600,26580,26600,7657,24896.18359375
2024-07-01,,,,,,
2024-07-02,26600,26600,26600,26600,352,24896.18359375
2024-07-03,26600,26580,26020,26300,3273,24615.404296875
2024-07-04,26300,26300,26300,26300,249,24615.404296875
2024-07-05,26300,26120,26100,26100,3164,24428.212890625
2024-07-08,26100,26180,25920,25980,30164,24315.8984375
2024-07-09,25980,26000,25520,25520,15100,23885.36328125
2024-07-10,25520,25540,25280,25280,9097,23660.73828125
2024-07-11,25280,25280,25080,25080,10042,23473.546875
2024-07-12,25080,25460,25000,25200,48357,23585.861328125
2024-07-15,25200,25700,25420,25420,3162,23791.771484375
2024-07-16,25420,25440,25300,25300,8101,23679.455078125
2024-07-17,25300,25560,25400,25560,2848,23922.802734375
2024-07-18,25560,25420,25420,25420,4356,23791.771484375
2024-07-19,25420,25600,25440,25600,3675,23960.2421875
2024-07-22,25600,25600,25500,25500,9168,23866.646484375
2024-07-23,25500,25700,25440,25700,2636,24053.828125
2024-07-24,25700,25480,25440,25440,3482,23810.486328125
2024-07-25,25440,25440,25420,25420,3798,23791.771484375
2024-07-26,25420,25460,25340,25400,4939,23886.751953125
2024-07-29,25400,25460,25440,25460,3230,23943.177734375
2024-07-30,25460,25420,25020,25020,14593,23529.390625
2024-07-31,25020,25100,25000,25020,16646,23529.390625
2024-08-01,25020,25100,25000,25000,10981,23510.58203125
2024-08-02,25000,25020,25000,25000,8858,23510.58203125
2024-08-05,25000,24920,24000,24780,11777,23303.689453125
2024-08-06,24780,24800,24600,24600,4163,23134.4140625
2024-08-07,24600,24960,24800,24960,2620,23472.96484375
2024-08-08,24600,24960,24800,24960,2620,23472.96484375
2024-08-09,24960,25000,24980,25000,5707,23510.58203125
2024-08-12,25000,24940,24940,24940,2400,23454.158203125
2024-08-13,24940,25000,24900,24980,12584,23491.76953125
2024-08-14,24980,25500,25000,25000,7862,23510.58203125
2024-08-15,25000,25500,25100,25500,7137,23980.798828125
2024-08-16,25500,25480,25480,25480,1799,23961.984375
2024-08-19,,,,,,
2024-08-20,25480,25480,25480,25480,1707,23961.984375
2024-08-21,25480,26740,25760,26740,71679,25146.919921875
2024-08-22,26740,27080,26000,27080,28161,25466.666015625
2024-08-23,27080,27500,27000,27500,65540,25861.638671875
2024-08-26,27500,28300,27500,28300,22000,26613.98046875
2024-08-27,28300,28000,27900,28000,5411,26444.923828125
2024-08-28,28000,28240,27900,28220,13443,26652.703125
2024-08-29,28220,28220,28220,28220,1598,26652.703125
2024-08-30,28220,29000,28000,29000,320088,27389.3828125
2024-09-02,29000,29000,29000,29000,929,27389.3828125
2024-09-03,29000,28440,28440,28440,3319,26860.482421875
2024-09-04,28440,28200,28200,28200,6462,26633.814453125
2024-09-05,28200,28300,27500,28300,13827,26728.2578125
2024-09-06,28300,28260,27720,28260,1378,26690.48046875
2024-09-09,28260,28240,27820,27820,7466,26274.916015625
2024-09-10,27820,28460,27600,28460,2718,26879.373046875
2024-09-11,28460,28460,27660,27920,5660,26369.365234375
2024-09-12,27920,28200,27660,28200,8787,26633.814453125
2024-09-13,28200,28180,28000,28180,2300,26614.923828125
2024-09-16,28180,28400,27880,27880,7063,26331.5859375
2024-09-17,27880,28300,27740,28100,5018,26539.365234375
2024-09-18,28100,28000,27620,28000,5173,26444.923828125
2024-09-19,28000,28200,28000,28160,11040,26596.03515625
2024-09-20,28160,28700,27900,27900,41550,26350.4765625
2024-09-23,27900,27900,27700,27700,3596,26161.583984375
2024-09-24,27700,28000,27200,27640,4015,26104.916015625
2024-09-25,27640,27520,27240,27240,3415,25840.25
2024-09-26,27240,27240,27240,27240,0,25840.25
2024-09-27,27240,27960,27400,27820,4445,26390.451171875
2024-09-30,27820,28380,27500,27720,4303,26295.5859375
2024-10-01,27720,28000,27700,27700,16730,26276.611328125
2024-10-02,27700,28000,27220,27220,3082,25821.28125
2024-10-03,27220,27660,27120,27660,9958,26238.671875
2024-10-04,27660,27780,27080,27780,6508,26352.501953125
2024-10-07,27780,27760,27160,27160,4512,25764.359375
2024-10-08,27160,27000,27440,27440,7860,26029.9765625
2024-10-09,27440,27200,25040,27200,7214,25802.3046875
2024-10-10,27200,26980,26940,26940,2882,25555.66796875
2024-10-11,26940,27400,27040,27400,4212,25992.03125
2024-10-14,,,,,,
2024-10-15,27400,27040,27040,27040,2287,25650.529296875
2024-10-16,27040,27700,26980,27580,20506,26162.779296875
2024-10-17,27580,27560,27020,27480,18892,26067.921875
2024-10-18,27480,28160,27300,27620,60215,26200.728515625
2024-10-21,27620,28220,27600,27780,15966,26352.501953125
2024-10-22,27780,28000,27600,27620,5145,26200.728515625
2024-10-23,27620,27600,27500,27500,7092,26086.890625
2024-10-24,27500,27740,27740,27740,527,26314.55859375
2024-10-25,27740,27520,27520,27520,1739,26105.86328125
2024-10-28,27520,27700,27460,27500,25961,26202.09765625
2024-10-29,27500,27480,27040,27480,3552,26183.041015625
2024-10-30,27480,27500,27160,27480,6031,26183.041015625
2024-10-31,27480,28220,27500,28100,23630,26773.779296875
2024-11-01,28100,28300,28240,28260,16273,26926.228515625
2024-11-04,,,,,,
2024-11-05,28260,28400,28100,28240,9108,26907.171875
2024-11-06,28240,28100,27800,27840,6677,26526.048828125
2024-11-07,27840,27800,27380,27600,4312,26297.37890625
2024-11-08,27600,27600,27000,27260,9313,25973.423828125
2024-11-11,,,,,,
2024-11-12,27260,27500,27040,27200,6412,25916.255859375
2024-11-13,27200,27280,27000,27280,9556,25992.484375
2024-11-14,27280,27200,27140,27200,2989,25916.255859375
2024-11-15,27200,27280,27140,27280,4523,25992.484375
2024-11-18,27280,27480,27200,27480,11475,26183.041015625
2024-11-19,27480,27400,27200,27400,5487,26106.81640625
2024-11-20,27400,27300,27000,27300,15729,26011.537109375
2024-11-21,27300,27480,27300,27300,68065,26011.537109375
2024-11-22,27300,27780,27300,27780,19163,26468.8828125
2024-11-25,27780,27340,26700,26700,249030,25439.8515625
2024-11-26,26700,27400,27340,27400,43278,26225.666015625
2024-11-27,27400,27500,27480,27480,2219,26302.23828125
2024-11-28,27480,27500,27000,27380,39238,26206.52734375
2024-11-29,27380,27480,27040,27480,4457,26302.23828125
2024-12-02,27480,27480,27480,27480,998,26302.23828125
2024-12-03,27480,27280,27220,27220,3741,26053.3828125
2024-12-04,27220,27060,27000,27020,9416,25861.953125
2024-12-05,27020,27300,26960,26960,21791,25804.525390625
2024-12-06,26960,27300,27300,27300,504,26129.953125
2024-12-09,27300,27180,26900,27180,14767,26015.09765625
2024-12-10,27180,26960,26900,26900,7011,25747.09375
2024-12-11,26900,26900,26820,26900,10009,25747.09375
2024-12-12,26900,26920,26920,26920,2598,25766.23828125
2024-12-13,26920,26860,26700,26860,11950,25708.810546875
2024-12-16,26860,26860,26740,26860,9634,25708.810546875
2024-12-17,26860,26820,26820,26820,947,25670.5234375
2024-12-18,26820,26860,26080,26080,25221,24962.244140625
2024-12-19,26080,26140,26040,26060,11169,24943.095703125
2024-12-20,26060,26700,26080,26700,5192,25555.666015625
2024-12-23,26700,26680,26240,26680,3512,25536.529296875
2024-12-24,26680,26240,26240,26240,600,25229.80859375
2024-12-25,26240,26240,26240,26240,0,25229.80859375
2024-12-26,26240,26240,26240,26240,961,25229.80859375
2024-12-27,26240,27000,26540,26540,3962,25518.2578125
2024-12-30,26540,26860,26580,26860,3223,25825.9375
2024-12-31,26860,26860,26860,26860,0,25825.9375
2025-01-01,,,,,,
2025-01-02,26860,26860,26860,26860,1726,25825.9375
2025-01-03,26860,26600,26000,26500,7686,25479.796875
2025-01-06,,,,,,
2025-01-07,26500,27000,26520,27000,12131,25960.548828125
2025-01-08,27000,26860,26620,26860,4586,25825.9375
2025-01-09,26860,26980,26460,26900,14171,25864.396484375
2025-01-10,26900,26960,26480,26860,9583,25825.9375
2025-01-13,26860,26860,26600,26600,19364,25575.947265625
2025-01-14,26600,26560,26560,26560,2157,25537.48828125
2025-01-15,26560,26860,26560,26600,3168,25575.947265625
2025-01-16,26600,27500,27060,27500,23400,26441.30078125
2025-01-17,27500,27460,27160,27200,9546,26152.849609375
2025-01-20,27200,27460,26900,27380,16776,26325.919921875
2025-01-21,27380,27380,27380,27380,0,26325.919921875
2025-01-22,27400,27400,27040,27400,16694,26345.150390625
2025-01-23,27400,27900,27400,27900,28929,26825.900390625
2025-01-24,27900,28380,27700,28000,17585,26922.05078125
2025-01-27,28000,28380,27500,28220,18197,27133.580078125
2025-01-28,28220,29000,28000,28880,57594,27887.748046875
2025-01-29,28880,29600,29200,29400,26042,28389.876953125
2025-01-30,29400,29620,29020,29020,35424,28022.935546875
2025-01-31,29020,29580,29020,29500,85483,28486.4453125
2025-02-03,29500,29300,29000,29040,26903,28042.25
2025-02-04,29040,29180,28900,29080,12282,28080.876953125
2025-02-05,29080,29300,29080,29300,20127,28293.31640625
2025-02-06,29300,29140,29000,29120,8355,28119.5
2025-02-07,29120,29080,28600,28880,36374,27887.748046875
2025-02-10,28880,29020,28860,29020,15926,28022.935546875
2025-02-11,29020,28900,28640,28740,10421,27752.55859375
2025-02-12,28740,28800,28500,28500,16317,27520.8046875
2025-02-13,28500,28540,28400,28520,72174,27540.11328125
2025-02-14,28520,29260,28320,29180,18182,28177.44140625
2025-02-17,29180,29900,29300,29860,13141,28834.080078125
2025-02-18,29860,30760,29880,30520,40377,29471.400390625
2025-02-19,27380,27460,27200,27400,6883,26458.595703125
2025-02-20,31180,31700,30640,30900,32331,29838.345703125
2025-02-21,30900,31400,30520,30520,17783,29471.400390625
2025-02-24,30520,31100,30660,31100,19417,30031.47265625
2025-02-25,31100,31100,30800,30820,16037,29877.337890625
2025-02-26,30820,30980,30020,30300,21778,29373.240234375
2025-02-27,30300,30080,29880,30000,15616,29082.416015625
2025-02-28,30000,30000,29400,29400,34135,28500.767578125
2025-03-03,29400,30000,29600,30000,9748,29082.416015625
2025-03-04,30000,29900,29600,29900,11494,28985.4765625
2025-03-05,29900,30000,29500,29960,6848,29043.640625
2025-03-06,29960,29960,29460,29960,9226,29043.640625
2025-03-07,29960,31880,30000,30860,49555,29916.115234375
2025-03-10,30860,31500,30500,30800,41477,29857.94921875
2025-03-11,30800,30860,30320,30320,24667,29392.630859375
2025-03-12,30320,30700,30300,30700,16623,29761.005859375
2025-03-13,30700,30800,30300,30500,8230,29567.125
2025-03-14,30500,30800,30300,30780,10516,29838.560546875
2025-03-17,30780,30780,30300,30300,10678,29373.240234375
2025-03-18,30300,30780,30000,30400,21124,29470.181640625
2025-03-19,30400,30400,30000,30400,11477,29470.181640625
2025-03-20,30400,30800,30400,30420,43310,29489.5703125
2025-03-21,30420,30420,30420,30420,0,29489.5703125
2025-03-24,30420,30420,30420,30420,0,29489.5703125
2025-03-25,30800,31360,30700,31300,28115,30342.654296875
2025-03-26,31300,31600,31000,31020,41794,30071.21875
2025-03-27,31020,31000,30460,30460,3250,29528.34765625
2025-03-28,30460,30760,30060,30760,4447,29962.787109375
2025-03-31,30760,30720,30100,30500,12790,29709.52734375
2025-04-01,30500,30960,30440,30520,14962,29729.009765625
2025-04-02,30520,31820,30500,31700,36052,30878.42578125
2025-04-03,31700,31600,31000,31500,18437,30683.611328125
2025-04-04,31500,31240,30580,30580,11225,29787.451171875
2025-04-07,30580,30400,30000,30200,21270,29417.302734375
2025-04-08,30200,30600,29500,29600,24340,28832.853515625
2025-04-09,29600,30140,28600,30140,22194,29358.857421875
2025-04-10,30140,29900,28600,28600,20859,27858.76953125
2025-04-11,28600,29600,29340,29600,9252,28832.853515625
2025-04-14,29600,29980,29640,29640,4188,28871.81640625
2025-04-15,29640,30000,29640,29640,13874,28871.81640625
2025-04-16,29640,29980,29700,29980,2373,29203.005859375
2025-04-17,29980,29980,29980,29980,0,29203.005859375
2025-04-18,29980,29980,29980,29980,0,29203.005859375
2025-04-21,29980,29600,29600,29600,3991,28832.853515625
2025-04-22,29600,29980,29600,29900,22336,29125.078125
2025-04-23,29900,30500,29600,30500,16606,29709.52734375
2025-04-24,30500,30400,30000,30100,10169,29319.89453125
2025-04-25,30100,30100,30020,30100,4899,29462.802734375
2025-04-28,30100,30400,30000,30000,14086,29364.919921875
2025-04-29,30000,30560,29800,30560,20237,29913.0625
2025-04-30,30560,30900,30200,30900,31970,30245.8671875
2025-05-01,30900,30900,30900,30900,0,30245.8671875
2025-05-02,30900,30900,30700,30800,9783,30147.984375
2025-05-05,30800,31000,30800,30800,8839,30147.984375
2025-05-06,30560,30900,30200,30900,31970,30245.8671875
2025-05-07,30600,31000,30760,31000,19292,30343.75
2025-05-08,31000,31800,31200,31800,33492,31126.814453125
2025-05-09,31800,32400,31800,32000,13861,31322.58203125
2025-05-12,32000,31500,32500,32000,33800,31322.58203125
2025-05-13,32000,32000,32500,32500,20543,31811.994140625
2025-05-14,32500,32500,33000,32560,13062,31870.728515625
2025-05-15,32560,32500,32000,32380,7754,31694.537109375
2025-05-16,32380,32700,32140,32160,5398,31479.1953125
2025-05-19,32160,32600,32200,32600,7368,31909.87890625
2025-05-20,32600,32900,32260,32260,8188,31577.078125
2025-05-21,32260,32900,32260,32800,9666,32105.64453125
2025-05-22,32800,32760,31800,32700,14531,32007.76171875
2025-05-23,32700,33000,32680,33000,13399,32301.4140625
2025-05-26,33000,32700,32500,32700,7249,32007.76171875
2025-05-27,32700,32880,32600,32880,8793,32328.291015625
2025-05-28,32880,32500,32480,32480,8672,31935.00390625
2025-05-29,32480,32520,31900,31900,6495,31364.736328125
2025-05-30,31900,32600,31800,32600,10564,32052.990234375
2025-06-02,,,,,,
2025-06-03,32600,32740,32400,32740,3424,32190.642578125
2025-06-04,32740,32700,32500,32500,3657,31954.666015625
2025-06-05,32500,32500,32200,32500,4073,31954.666015625
2025-06-06,32500,32780,32080,32780,14656,32229.970703125
2025-06-09,32780,32980,32500,32500,3862,31954.666015625
2025-06-10,32500,32680,32000,32000,11292,31463.056640625
2025-06-11,32000,32600,32180,32580,6631,32033.32421875
2025-06-12,32580,32700,32500,32500,5609,31954.666015625
2025-06-13,32500,32500,31960,32200,7767,31659.701171875
2025-06-16,32200,32360,31820,32320,9813,31777.6875
2025-06-17,32320,32040,31820,32000,24397,31463.056640625
2025-06-18,32000,32000,31840,32000,6093,31463.056640625
2025-06-19,32000,32400,31900,31960,9513,31423.728515625
