date,px_last,px_high,px_low,px_close_1d,volume,aja
2023-09-01,6900,6900,6900,6900,4754,5492.6455078125
2023-09-04,6910.2998046875,6910.2998046875,6910.2998046875,6910.2998046875,1603,5500.8447265625
2023-09-05,6900,6900,6900,6900,2307,5492.6455078125
2023-09-06,6800,6800,6795,6795,12203,5409.0615234375
2023-09-07,7000,7000,6900,7000,9070,5572.2490234375
2023-09-08,7000,7000,7000,7000,1593,5572.2490234375
2023-09-11,6958.8798828125,6958.8798828125,6958.8798828125,6958.8798828125,437,5539.51611328125
2023-09-12,7000,7000,7000,7000,374,5572.2490234375
2023-09-13,6728.4599609375,6728.4599609375,6728.4599609375,6728.4599609375,662,5356.09326171875
2023-09-14,7000,7000,7000,7000,144,5572.2490234375
2023-09-15,6370,6370,6370,6370,10361,5070.74658203125
2023-09-18,6715,6720,6715,6720,5693,5349.35888671875
2023-09-19,6700,6895,6605,6605,11912,5257.81494140625
2023-09-20,6660,6660,6660,6660,4217,5301.5966796875
2023-09-21,6660,6660,6660,6660,7705,5301.5966796875
2023-09-22,6642.6298828125,6642.6298828125,6642.6298828125,6642.6298828125,7200,5287.76953125
2023-09-25,6400,6700,6390,6700,12388,5333.43798828125
2023-09-26,6995,7000,6700,6700,10169,5333.43798828125
2023-09-27,6700,6700,6700,6700,2994,5333.43798828125
2023-09-28,6800,7000,6800,7000,12642,5572.2490234375
2023-09-29,7000,7000,6820,6820,11754,5428.96240234375
2023-10-02,6820,7000,6820,7000,7582,5572.2490234375
2023-10-03,6900,6900,6900,6900,11771,5492.6455078125
2023-10-04,6920,6920,6920,6920,4948,5508.56591796875
2023-10-05,6935.7900390625,6935.7900390625,6935.7900390625,6935.7900390625,1475,5521.13525390625
2023-10-06,6900,6900,6710,6710,45697,5341.39892578125
2023-10-09,6720,6720,6700,6700,11347,5333.43798828125
2023-10-10,6726.27978515625,6726.27978515625,6726.27978515625,6726.27978515625,3071,5354.35791015625
2023-10-11,6700,6700,6700,6700,1557,5333.43798828125
2023-10-12,6767.33984375,6767.33984375,6767.33984375,6767.33984375,739,5387.04345703125
2023-10-13,6700,6700,6700,6700,3240,5333.43798828125
2023-10-16,6700,6700,6700,6700,0,5333.43798828125
2023-10-17,6950,6950,6950,6950,14788,5532.447265625
2023-10-18,6900,6900,6900,6900,2888,5492.6455078125
2023-10-19,6800,6800,6800,6800,15275,5413.04150390625
2023-10-20,6750,6750,6700,6700,10810,5333.43798828125
2023-10-23,6725,6725,6725,6725,4157,5353.33935546875
2023-10-24,6725,6750,6710,6710,7677,5341.39892578125
2023-10-25,6600,6600,6600,6600,3452,5253.83447265625
2023-10-26,6610,6610,6610,6610,2179,5261.794921875
2023-10-27,6610,6645,6600,6600,9600,5253.83447265625
2023-10-30,6600,6600,6600,6600,2683,5253.83447265625
2023-10-31,6850,6850,6850,6850,9095,5452.84375
2023-11-01,6850,6850,6850,6850,1143,5452.84375
2023-11-02,6600,6600,6600,6600,5061,5253.83447265625
2023-11-03,6620,6620,6620,6620,5128,5269.75537109375
2023-11-06,6620,6620,6620,6620,0,5269.75537109375
2023-11-07,6625,6625,6600,6600,4234,5253.83447265625
2023-11-08,6600,6600,6600,6600,4627,5253.83447265625
2023-11-09,6630,6630,6570,6570,6818,5229.95361328125
2023-11-10,6570,6570,6570,6570,3560,5229.95361328125
2023-11-13,6570,6570,6570,6570,0,5229.95361328125
2023-11-14,6690,6800,6690,6750,38550,5373.240234375
2023-11-15,6860,7000,6830,6830,12364,5436.9228515625
2023-11-16,6890,6950,6890,6950,25637,5532.447265625
2023-11-17,6950,6950,6860,6870,11649,5468.7646484375
2023-11-20,6870,6870,6870,6870,3576,5468.7646484375
2023-11-21,7180,7180,6940,6940,15829,5524.48681640625
2023-11-22,7000,7000,7000,7000,3663,5572.2490234375
2023-11-23,7000,7000,7000,7000,1251,5572.2490234375
2023-11-24,7000,7000,7000,7000,325,5572.2490234375
2023-11-27,7000,7000,7000,7000,8119,5572.2490234375
2023-11-28,7140,7140,7140,7140,11258,5683.69384765625
2023-11-29,7140,7140,7140,7140,2828,5683.69384765625
2023-11-30,7000,7140,7000,7140,16661,5683.69384765625
2023-12-01,7140,7140,7140,7140,2422,5683.69384765625
2023-12-04,7170,7170,7030,7030,8447,5596.1298828125
2023-12-05,7030,7030,7030,7030,3182,5596.1298828125
2023-12-06,7030,7030,7030,7030,2715,5596.1298828125
2023-12-07,7040,7070,6920,6920,8580,5508.56591796875
2023-12-08,6920,6920,6920,6920,0,5508.56591796875
2023-12-11,7160,7160,7160,7160,2977,5699.61474609375
2023-12-12,7160,7160,7160,7160,2845,5699.61474609375
2023-12-13,7000,7000,6980,6990,7103,5564.28857421875
2023-12-14,6990,6990,6990,6990,4381,5564.28857421875
2023-12-15,7010,7010,7010,7010,7661,5580.20947265625
2023-12-18,7130,7190,7130,7190,11991,5723.49560546875
2023-12-19,7080,7270,7080,7210,11793,5739.416015625
2023-12-20,7300,7480,7120,7480,23303,5954.34619140625
2023-12-21,7480,7500,7480,7500,6083,5970.26708984375
2023-12-22,7500,7500,7500,7500,6366,5970.26708984375
2023-12-25,7500,7500,7500,7500,0,5970.26708984375
2023-12-26,7770,7770,7750,7750,21888,6169.27587890625
2023-12-27,7750,7750,7750,7750,3856,6169.27587890625
2023-12-28,7750,7750,7750,7750,4871,6169.27587890625
2023-12-29,7750,7750,7750,7750,0,6169.27587890625
2024-01-01,7750,7750,7750,7750,0,6169.27587890625
2024-01-02,7750,7750,7750,7750,5539,6169.27587890625
2024-01-03,7740,7740,7610,7610,10030,6057.83056640625
2024-01-04,7800,7850,7800,7810,16968,6217.03759765625
2024-01-05,7980,8200,7970,8010,31454,6376.2451171875
2024-01-08,8010,8010,8010,8010,0,6376.2451171875
2024-01-09,8000,8070,8000,8040,26124,6400.1259765625
2024-01-10,8180,8180,8180,8180,10892,6511.57080078125
2024-01-11,8300,8370,8300,8370,9163,6662.8173828125
2024-01-12,8380,8380,8380,8380,5366,6670.7783203125
2024-01-15,8380,8380,8380,8380,5719,6670.7783203125
2024-01-16,8320,8350,8170,8230,16078,6551.37255859375
2024-01-17,8330,8330,8200,8200,8038,6527.49169921875
2024-01-18,8290,8290,8200,8200,12458,6527.49169921875
2024-01-19,8200,8200,8200,8200,8121,6527.49169921875
2024-01-22,8200,8200,8200,8200,0,6527.49169921875
2024-01-23,8010,8050,7980,8000,41715,6368.28466796875
2024-01-24,8000,8000,8000,8000,0,6368.28466796875
2024-01-25,8000,8000,8000,8000,0,6368.28466796875
2024-01-26,8000,8000,8000,8000,0,6368.28466796875
2024-01-29,7950,7950,7940,7940,9583,6320.5224609375
2024-01-30,7940,7940,7940,7940,11385,6320.5224609375
2024-01-31,7940,7940,7940,7940,2862,6320.5224609375
2024-02-01,7910,7910,7890,7890,9239,6280.720703125
2024-02-02,7890,7890,7890,7890,3778,6280.720703125
2024-02-05,7860,7860,7820,7820,15996,6224.998046875
2024-02-06,7820,7820,7820,7820,3134,6224.998046875
2024-02-07,7840,7840,7840,7840,4870,6240.91845703125
2024-02-08,7800,7800,7800,7800,6489,6209.0771484375
2024-02-09,7800,7800,7800,7800,4842,6209.0771484375
2024-02-12,7800,7800,7800,7800,1857,6209.0771484375
2024-02-13,7800,7800,7800,7800,4972,6209.0771484375
2024-02-14,7900,7900,7900,7900,2569,6288.6806640625
2024-02-15,7800,7850,7800,7850,9567,6248.87939453125
2024-02-16,7850,7850,7850,7850,1478,6248.87939453125
2024-02-19,7850,7850,7850,7850,4292,6248.87939453125
2024-02-20,7670,7670,7670,7670,6342,6105.5927734375
2024-02-21,7850,7890,7750,7750,8789,6169.27587890625
2024-02-22,7750,7750,7750,7750,1614,6169.27587890625
2024-02-23,8000,8100,8000,8000,26297,6368.28466796875
2024-02-26,8170,8180,8150,8150,24653,6487.68994140625
2024-02-27,8170,8180,8130,8180,9551,6511.57080078125
2024-02-28,8120,8120,8100,8100,12611,6447.88818359375
2024-02-29,8020,8020,8020,8020,6711,6384.205078125
2024-03-01,8040,8120,8040,8120,19708,6463.80859375
2024-03-04,8050,8190,7900,8190,20946,6519.53125
2024-03-05,8200,8200,8200,8200,31702,6527.49169921875
2024-03-06,8250,8250,8100,8100,11936,6447.88818359375
2024-03-07,8160,8160,8160,8160,2636,6495.650390625
2024-03-08,8180,8200,8180,8200,8143,6527.49169921875
2024-03-11,8200,8200,8200,8200,3557,6527.49169921875
2024-03-12,8220,8450,8220,8440,20276,6718.5400390625
2024-03-13,8460,8460,8460,8460,7978,6734.4609375
2024-03-14,8490,8490,8400,8400,14668,6686.69873046875
2024-03-15,8450,8450,8200,8230,31541,6551.37255859375
2024-03-18,8260,8290,8260,8260,15187,6575.25390625
2024-03-19,8350,8350,8350,8350,3479,6646.89697265625
2024-03-20,8350,8450,8260,8450,10200,6726.50048828125
2024-03-21,8420,8480,8340,8340,47538,6638.9365234375
2024-03-22,8280,8280,8000,8000,34745,6368.28466796875
2024-03-25,8000,8000,8000,8000,0,6368.28466796875
2024-03-26,8000,8000,7770,7850,47912,6929.9208984375
2024-03-27,7850,7900,7840,7900,21677,6974.060546875
2024-03-28,7900,7900,7900,7900,0,6974.060546875
2024-03-29,7900,7900,7900,7900,0,6974.060546875
2024-04-01,7900,7900,7900,7900,12665,6974.060546875
2024-04-02,7900,7920,7800,7920,24456,6991.71630859375
2024-04-03,7920,8240,7930,8240,50368,7274.2099609375
2024-04-04,8240,8150,8000,8050,30116,7106.4794921875
2024-04-05,8050,8100,7950,8000,71530,7062.33984375
2024-04-08,8000,7990,7900,7990,11501,7053.51171875
2024-04-09,7900,8150,7980,8150,77895,7194.7587890625
2024-04-10,8150,8150,8010,8010,43084,7071.16748046875
2024-04-11,8010,8190,8010,8190,31258,7230.0703125
2024-04-12,8190,8200,8020,8100,28572,7150.619140625
2024-04-15,8100,8100,8030,8100,10342,7150.619140625
2024-04-16,8100,8120,8090,8120,9077,7168.27490234375
2024-04-17,8120,8100,7910,8100,73142,7150.619140625
2024-04-18,8100,8100,8060,8090,17841,7141.791015625
2024-04-19,8090,8180,8100,8180,33624,7221.2421875
2024-04-22,8180,8180,8180,8180,2600,7221.2421875
2024-04-23,8180,8100,8100,8100,15833,7150.619140625
2024-04-24,8100,8100,8000,8100,13768,7150.619140625
2024-04-25,8100,8100,8100,8100,792,7150.619140625
2024-04-26,8100,8180,8090,8100,20678,7150.619140625
2024-04-29,8100,8150,8150,8150,19932,7194.7587890625
2024-04-30,8150,8100,8100,8100,6759,7150.619140625
2024-05-01,,,,,,
2024-05-02,8100,8240,8120,8240,18507,7274.2099609375
2024-05-03,8120,8190,7900,8190,20946,7230.0703125
2024-05-06,8210,8340,8300,8340,15769,7362.4892578125
2024-05-07,8340,8300,8200,8200,16215,7238.8984375
2024-05-08,8200,8240,8220,8220,20084,7256.55419921875
2024-05-09,8220,8460,8280,8310,20272,7336.00537109375
2024-05-10,8310,8450,8310,8350,25857,7371.3173828125
2024-05-13,,,,,,
2024-05-14,8350,8500,8400,8500,37202,7503.73583984375
2024-05-15,8500,9150,8450,8750,53886,7724.43408203125
2024-05-16,8750,9380,9150,9380,50246,8280.59375
2024-05-17,9380,10280,9380,10180,129621,8986.8271484375
2024-05-20,10180,10100,9820,9960,53585,8792.61328125
2024-05-21,9960,10000,9750,9750,49638,8607.2265625
2024-05-22,9750,9780,8900,9470,43751,8360.044921875
2024-05-23,9470,9470,9470,9470,0,8360.044921875
2024-05-24,9780,9600,9510,9600,24709,8474.8076171875
2024-05-27,9600,10500,9720,9800,44313,8651.3662109375
2024-05-28,9800,9800,9160,9600,31690,8474.8076171875
2024-05-29,9600,9640,9500,9500,17678,8386.5283203125
2024-05-30,9500,9500,9500,9500,9173,8386.5283203125
2024-05-31,9500,9500,9300,9300,87862,8209.9697265625
2024-06-03,,,,,,
2024-06-04,9300,9480,9300,9480,6202,8368.873046875
2024-06-05,9480,9590,9590,9590,5430,8465.9794921875
2024-06-06,9590,9590,9590,9590,3476,8465.9794921875
2024-06-07,9590,9600,9380,9380,42661,8280.59375
2024-06-10,,,,,,
2024-06-11,9380,9340,9300,9300,20514,8209.9697265625
2024-06-12,9300,9230,9150,9150,13269,8077.55126953125
2024-06-13,9150,9150,9130,9130,24724,8059.8955078125
2024-06-14,9130,9150,9000,9000,18409,7945.13232421875
2024-06-17,9000,8900,8900,8900,42406,7856.85302734375
2024-06-18,8900,9000,8880,8900,56950,7856.85302734375
2024-06-19,8900,9000,8900,9000,15080,7945.13232421875
2024-06-20,9000,9000,8910,9000,23418,7945.13232421875
2024-06-21,9000,9200,9040,9040,27823,7980.44384765625
2024-06-24,9040,9040,9040,9040,5481,7980.44384765625
2024-06-25,9040,9000,8960,8960,11197,7909.8203125
2024-06-26,8960,8960,8960,8960,2331,7909.8203125
2024-06-27,8960,8960,8960,8960,2144,7909.8203125
2024-06-28,8960,9000,9000,9000,3130,7945.13232421875
2024-07-01,,,,,,
2024-07-02,9000,9010,9000,9010,8227,7953.9599609375
2024-07-03,9010,9010,9010,9010,1423,7953.9599609375
2024-07-04,9010,9190,9190,9190,5069,8112.86279296875
2024-07-05,9190,9300,9280,9300,7440,8209.9697265625
2024-07-08,9300,9300,9300,9300,2390,8209.9697265625
2024-07-09,9300,9180,9020,9100,14512,8033.41162109375
2024-07-10,9100,9020,9000,9020,6620,7962.7880859375
2024-07-11,9020,9020,9020,9020,1700,7962.7880859375
2024-07-12,9020,9020,9020,9020,3156,7962.7880859375
2024-07-15,9020,9000,8900,9000,18268,7945.13232421875
2024-07-16,9000,9000,9000,9000,2852,7945.13232421875
2024-07-17,9000,8930,8930,8930,23158,7883.3369140625
2024-07-18,8930,8930,8930,8930,18709,7883.3369140625
2024-07-19,8930,8930,8820,8820,16224,7786.2294921875
2024-07-22,8820,8800,8780,8780,12820,7750.91796875
2024-07-23,8780,8780,8780,8780,1561,7750.91796875
2024-07-24,8780,8780,8780,8780,1695,7750.91796875
2024-07-25,8780,8780,8780,8780,2361,7750.91796875
2024-07-26,8780,8850,8850,8850,9697,7812.71337890625
2024-07-29,8850,8900,8900,8900,3953,7856.85302734375
2024-07-30,8900,8750,8750,8750,3817,7724.43408203125
2024-07-31,8750,8750,8750,8750,3021,7724.43408203125
2024-08-01,8750,8750,8750,8750,2780,7724.43408203125
2024-08-02,8750,8600,8600,8600,5273,7592.01513671875
2024-08-05,8600,8600,8400,8600,30506,7592.01513671875
2024-08-06,8600,8650,8650,8650,5537,7636.15478515625
2024-08-07,8650,8790,8650,8650,9422,7636.15478515625
2024-08-08,8650,8790,8650,8650,9422,7636.15478515625
2024-08-09,8650,8650,8650,8650,2949,7636.15478515625
2024-08-12,8650,8650,8650,8650,2000,7636.15478515625
2024-08-13,8650,8650,8650,8650,2592,7636.15478515625
2024-08-14,8650,8800,8750,8800,11928,7768.57373046875
2024-08-15,8800,9010,8950,9010,24657,7953.9599609375
2024-08-16,9010,9610,9100,9500,80191,8386.5283203125
2024-08-19,,,,,,
2024-08-20,9500,9250,9160,9200,11458,8121.69091796875
2024-08-21,9200,9200,8950,8950,22361,7900.99267578125
2024-08-22,8950,9000,8960,9000,61852,7945.13232421875
2024-08-23,9000,9150,9010,9130,35928,8059.8955078125
2024-08-26,9130,9250,9150,9250,62379,8165.83056640625
2024-08-27,9250,9250,9150,9250,11043,8165.83056640625
2024-08-28,9250,9260,9110,9260,13741,8174.658203125
2024-08-29,9260,9600,9150,9400,28641,8298.2490234375
2024-08-30,9400,9490,9360,9490,13454,8377.7001953125
2024-09-02,9490,9400,9260,9260,14340,8174.658203125
2024-09-03,9260,9250,9230,9230,8779,8148.17431640625
2024-09-04,9230,9340,9180,9340,11283,8245.28125
2024-09-05,9340,9500,9490,9500,41098,8386.5283203125
2024-09-06,9500,9500,9340,9400,1470713,8298.2490234375
2024-09-09,9400,9640,9500,9640,26147,8510.119140625
2024-09-10,9640,9650,9500,9600,22556,8474.8076171875
2024-09-11,9600,9500,9400,9400,38380,8298.2490234375
2024-09-12,9400,9580,9400,9580,15069,8457.15234375
2024-09-13,9580,9850,9590,9850,30415,8695.505859375
2024-09-16,9850,10000,9720,10000,46492,8827.9248046875
2024-09-17,10000,10000,9980,10000,15478,8827.9248046875
2024-09-18,10000,10100,10000,10100,33379,8916.2041015625
2024-09-19,10100,10100,10100,10100,3506,8916.2041015625
2024-09-20,10100,10060,10060,10060,5480,8880.892578125
2024-09-23,10060,10300,10100,10300,30700,9092.7626953125
2024-09-24,10300,10300,10240,10240,40579,9039.794921875
2024-09-25,10240,10200,10200,10200,16430,9004.4833984375
2024-09-26,10200,10200,10200,10200,0,9004.4833984375
2024-09-27,10200,10000,10000,10000,6676,8827.9248046875
2024-09-30,10000,10000,10000,10000,6703,8827.9248046875
2024-10-01,10000,10120,10120,10120,2828,8933.859375
2024-10-02,10120,10200,10140,10140,19810,8951.515625
2024-10-03,10140,10000,10000,10000,6674,8827.9248046875
2024-10-04,10000,9970,9960,9960,7663,8792.61328125
2024-10-07,9960,9960,9960,9960,2254,8792.61328125
2024-10-08,9960,9960,9960,9960,2159,8792.61328125
2024-10-09,9960,10060,10060,10060,6206,8880.892578125
2024-10-10,10060,10200,10000,10200,38159,9004.4833984375
2024-10-11,10200,10200,10020,10120,12024,8933.859375
2024-10-14,,,,,,
2024-10-15,10120,10100,10000,10100,14748,8916.2041015625
2024-10-16,10100,10180,10180,10180,8213,8986.8271484375
2024-10-17,10180,10340,10200,10200,12221,9004.4833984375
2024-10-18,10200,10200,10200,10200,70916,9004.4833984375
2024-10-21,10200,10380,10200,10380,14696,9163.3857421875
2024-10-22,10380,10380,10380,10380,2357,9163.3857421875
2024-10-23,10380,10300,10300,10300,3580,9092.7626953125
2024-10-24,10300,10400,10380,10400,7924,9181.0419921875
2024-10-25,10400,10400,10400,10400,3721,9181.0419921875
2024-10-28,10400,10500,10500,10500,5600,9269.3212890625
2024-10-29,10500,10300,10200,10300,9465,9092.7626953125
2024-10-30,10300,10420,10200,10420,21535,9198.697265625
2024-10-31,10420,10420,10420,10420,3799,9198.697265625
2024-11-01,10420,10400,10300,10300,8844,9092.7626953125
2024-11-04,,,,,,
2024-11-05,10300,10340,10340,10340,35274,9128.07421875
2024-11-06,10340,10480,10300,10300,8364,9092.7626953125
2024-11-07,10300,10400,10300,10400,8475,9181.0419921875
2024-11-08,10400,10280,10280,10280,4523,9075.1064453125
2024-11-11,,,,,,
2024-11-12,10280,10300,10220,10220,11840,9022.138671875
2024-11-13,10220,10360,10220,10220,4300,9022.138671875
2024-11-14,10220,10220,10200,10220,10785,9022.138671875
2024-11-15,10220,10600,10400,10600,270371,9357.6005859375
2024-11-18,10600,10560,10500,10500,12114,9269.3212890625
2024-11-19,10500,10580,10500,10500,17589,9269.3212890625
2024-11-20,10500,10800,10660,10800,8781,9534.1591796875
2024-11-21,10800,10700,10580,10700,11391,9445.8798828125
2024-11-22,10700,11100,10940,11100,48628,9798.99609375
2024-11-25,11100,11160,11000,11160,1076218,9851.9638671875
2024-11-26,11160,11300,11100,11300,39052,9975.5546875
2024-11-27,11300,11300,11000,11300,25607,9975.5546875
2024-11-28,11300,11300,11200,11200,11937,9887.275390625
2024-11-29,11200,11200,11140,11200,8051,9887.275390625
2024-12-02,11200,11200,11120,11120,29394,9816.65234375
2024-12-03,11120,11220,11200,11200,83597,9887.275390625
2024-12-04,11200,11200,11200,11200,6069,9887.275390625
2024-12-05,11200,11200,11000,11040,23063,9746.029296875
2024-12-06,11040,11040,11040,11040,2720,9746.029296875
2024-12-09,11040,10880,10820,10880,15788,9604.7822265625
2024-12-10,10880,11000,10980,10980,6882,9693.0615234375
2024-12-11,10980,10940,10900,10900,5794,9622.4375
2024-12-12,10900,10900,10900,10900,2015,9622.4375
2024-12-13,10900,11500,10920,10920,12097,9640.09375
2024-12-16,10920,11100,11020,11100,6449,9798.99609375
2024-12-17,11100,11280,11280,11280,4659,9957.8994140625
2024-12-18,11280,11480,11360,11360,5946,10028.5224609375
2024-12-19,11360,11160,11100,11100,7852,9798.99609375
2024-12-20,11100,11200,11040,11040,18132,9746.029296875
2024-12-23,11040,11360,11200,11360,46734,10028.5224609375
2024-12-24,11360,11360,11360,11360,1581,10028.5224609375
2024-12-25,11360,11360,11360,11360,0,10028.5224609375
2024-12-26,11360,11360,11360,11360,3003,10028.5224609375
2024-12-27,11360,11500,11500,11500,1766,10152.11328125
2024-12-30,11500,11500,11300,11500,6926,10152.11328125
2024-12-31,11500,11500,11500,11500,0,10152.11328125
2025-01-01,,,,,,
2025-01-02,11500,11640,11640,11640,4629,10275.7041015625
2025-01-03,11640,11820,11500,11720,11855,10346.328125
2025-01-06,,,,,,
2025-01-07,11720,11580,11560,11580,12202,10222.7373046875
2025-01-08,11580,11580,11580,11580,6305,10222.7373046875
2025-01-09,11580,11660,11580,11580,7775,10222.7373046875
2025-01-10,11580,11800,11780,11780,5656,10399.294921875
2025-01-13,11780,11800,11700,11800,12217,10416.951171875
2025-01-14,11800,11620,11620,11620,4800,10258.048828125
2025-01-15,11620,11860,11860,11860,4568,10469.9189453125
2025-01-16,11860,12200,11860,12200,62470,10770.068359375
2025-01-17,12200,12200,12200,12200,5544,10770.068359375
2025-01-20,12200,12120,12040,12120,6469,10699.4443359375
2025-01-21,12120,12120,12120,12120,0,10699.4443359375
2025-01-22,12620,12500,12300,12400,23730,10946.626953125
2025-01-23,12400,12260,12040,12100,53708,10681.7890625
2025-01-24,12100,12180,12000,12000,35801,10593.509765625
2025-01-27,12000,12000,12000,12000,25739,10593.509765625
2025-01-28,12000,12200,11900,12000,122512,10593.509765625
2025-01-29,12000,12120,11920,11980,41371,10575.853515625
2025-01-30,11980,12100,12000,12100,61049,10681.7890625
2025-01-31,12100,12100,12000,12000,40500,10593.509765625
2025-02-03,12000,12220,12020,12020,11732,10611.1650390625
2025-02-04,12020,12020,12020,12020,4866,10611.1650390625
2025-02-05,12020,12340,12120,12280,34770,10840.69140625
2025-02-06,12280,12120,12120,12120,6156,10699.4443359375
2025-02-07,12120,12300,12080,12080,22648,10664.1328125
2025-02-10,12080,12300,12260,12300,18496,10858.34765625
2025-02-11,12300,12400,12200,12200,14490,10770.068359375
2025-02-12,12200,12220,12000,12000,9963,10593.509765625
2025-02-13,12000,12000,12000,12000,3241,10593.509765625
2025-02-14,12000,12380,12300,12300,8999,10858.34765625
2025-02-17,12300,12300,12120,12300,33353,10858.34765625
2025-02-18,12300,12300,12140,12140,91996,10717.1005859375
2025-02-19,12120,12620,12420,12620,8864,11140.8408203125
2025-02-20,12300,13500,12380,12780,124849,11282.087890625
2025-02-21,12780,12800,12600,12600,45778,11123.185546875
2025-02-24,12600,12600,12500,12500,32856,11034.90625
2025-02-25,12500,12600,12400,12480,28247,11017.25
2025-02-26,12480,12480,12440,12480,29305,11017.25
2025-02-27,12480,12580,12500,12500,23747,11034.90625
2025-02-28,12500,12640,12100,12100,38395,10681.7890625
2025-03-03,12100,12340,12300,12300,24043,10858.34765625
2025-03-04,12300,12280,12040,12280,19676,10840.69140625
2025-03-05,12280,12800,12500,12700,57685,11211.46484375
2025-03-06,12700,12800,12520,12600,41967,11123.185546875
2025-03-07,12600,12800,12600,12620,31920,11140.8408203125
2025-03-10,12620,12780,12580,12600,32291,11123.185546875
2025-03-11,12600,12600,12520,12560,29990,11087.873046875
2025-03-12,12560,12600,12500,12540,45604,11070.2177734375
2025-03-13,12540,12560,12500,12500,40788,11034.90625
2025-03-14,12500,12640,12380,12640,54664,11158.4970703125
2025-03-17,12640,12600,12500,12600,56640,11123.185546875
2025-03-18,12600,12580,12500,12500,25051,11034.90625
2025-03-19,12500,12600,12500,12500,16366,11034.90625
2025-03-20,12500,12600,12500,12500,33078,11034.90625
2025-03-21,12500,12500,12500,12500,0,11034.90625
2025-03-24,12500,12500,12500,12500,0,11034.90625
2025-03-25,12500,12660,12560,12660,96603,11176.15234375
2025-03-26,12660,12740,12420,12420,97486,10964.2822265625
2025-03-27,12420,12600,12420,12480,362626,11017.25
2025-03-28,12480,12460,11040,11100,263252,11100
2025-03-31,11100,11400,11180,11180,72051,11180
2025-04-01,11180,11260,11100,11100,39685,11100
2025-04-02,11100,11300,11200,11240,92492,11240
2025-04-03,11240,11500,11200,11300,134923,11300
2025-04-04,11300,11480,11200,11260,41096,11260
2025-04-07,11260,11400,11240,11300,45189,11300
2025-04-08,11300,11400,11000,11000,62355,11000
2025-04-09,11000,11280,10520,11280,95753,11280
2025-04-10,11280,11260,10800,10800,27037,10800
2025-04-11,10800,11140,11000,11000,16021,11000
2025-04-14,11000,11000,11000,11000,4586,11000
2025-04-15,11000,11180,11100,11180,18414,11180
2025-04-16,11180,11220,11100,11100,8392,11100
2025-04-17,11100,11100,11100,11100,0,11100
2025-04-18,11100,11100,11100,11100,0,11100
2025-04-21,11100,11300,11060,11060,15986,11060
2025-04-22,11060,11180,11000,11180,26458,11180
2025-04-23,11180,11200,11040,11200,14768,11200
2025-04-24,11200,11180,11100,11160,13934,11160
2025-04-25,11160,11200,11080,11080,55855,11080
2025-04-28,11080,11040,11020,11020,9114,11020
2025-04-29,11020,11040,10980,11000,60603,11000
2025-04-30,11000,11100,11100,11100,7820,11100
2025-05-01,11100,11100,11100,11100,0,11100
2025-05-02,11100,11300,11120,11300,53950,11300
2025-05-05,11300,11320,11220,11320,46621,11320
2025-05-06,11000,11100,11100,11100,7820,11100
2025-05-07,11100,11280,11140,11280,11116,11280
2025-05-08,11280,11260,11100,11120,33067,11120
2025-05-09,11120,11100,11100,11100,13658,11100
2025-05-12,11100,11280,11280,11280,8300,11280
2025-05-13,11280,11240,11300,11300,20132,11300
2025-05-14,11300,11300,11500,11500,64841,11500
2025-05-15,11500,11980,11540,11900,54473,11900
2025-05-16,11900,12100,11900,12000,63269,12000
2025-05-19,12000,12240,12060,12200,33385,12200
2025-05-20,12200,12100,12080,12080,19219,12080
2025-05-21,12080,12220,12200,12220,11888,12220
2025-05-22,12220,12260,12100,12220,40575,12220
2025-05-23,12220,12380,12300,12380,17249,12380
2025-05-26,12380,12400,12220,12220,16860,12220
2025-05-27,12220,12360,12280,12280,22903,12280
2025-05-28,12280,12200,12180,12180,9423,12180
2025-05-29,12180,12300,12160,12300,12917,12300
2025-05-30,12300,12280,12280,12280,10956,12280
2025-06-02,,,,,,
2025-06-03,12280,12300,12200,12200,15045,12200
2025-06-04,12200,12300,12240,12240,21869,12240
2025-06-05,12240,12260,12260,12260,5435,12260
2025-06-06,12260,12300,12300,12300,6614,12300
2025-06-09,12300,12300,12240,12300,10246,12300
2025-06-10,12300,12400,12280,12280,26729,12280
2025-06-11,12280,12300,12240,12260,13862,12260
2025-06-12,12260,12400,12380,12400,8919,12400
2025-06-13,12400,12360,12280,12360,13972,12360
2025-06-16,12360,12420,12380,12420,16830,12420
2025-06-17,12420,12400,12360,12400,13602,12400
2025-06-18,12400,12400,12400,12400,8130,12400
2025-06-19,12400,12420,12300,12420,10868,12420
2025-06-20,12420,12420,12380,12400,18405,12400
2025-06-23,,,,,,
2025-06-24,12400,12400,12400,12400,15440,12400
2025-06-25,12400,12400,12400,12400,19674,12400
2025-06-26,12400,12300,12220,12220,13834,12220
2025-06-27,12220,12400,12300,12300,11261,12300
2025-06-30,12300,12300,12300,12300,0,12300
2025-07-01,12300,12300,12260,12300,12914,12300
2025-07-02,12300,12400,12000,12100,40451,12100
2025-07-03,12100,12380,12180,12180,14574,12180
2025-07-04,12180,12380,12180,12380,23800,12380
2025-07-07,12380,12380,12280,12380,20271,12380
2025-07-08,12380,12400,12360,12380,26606,12380
2025-07-09,12380,12200,12200,12200,17742,12200
2025-07-10,12200,12280,12280,12280,9174,12280
2025-07-11,12280,12360,12360,12360,10054,12360
2025-07-14,12360,12320,12300,12300,16305,12300
